circuit_id,circuit_full_name_display,layout_display,circuit_full_name_normalized,layout_normalized,local_address,latitude_dd,longitude_dd,country_id,layout_length_m,alt_circuit_full_name_display
623,Magny-Cours,National Circuit,magny_cours,national_circuit,"Circuit de Nevers Magny-Cours, 5840 Magny Cours, France",46.8638235,3.1625721,FRA,2684,
624,Magny-Cours,Club Circuit,magny_cours,club_circuit,"Circuit de Nevers Magny-Cours, 5840 Magny Cours, France",46.8638235,3.1625721,FRA,1727,
625,Mallala,Full circuit,mallala,full_circuit,"Mallala Motorsport Park, Aerodrome Road, Mallala SA 5502, Australia",-34.417623,138.509485,AUS,2601,
626,Mallory Park,Car Circuit,mallory_park,car_circuit,"Mallory Park Circuit, Church Lane, Kirkby Mallory, Leicestershire, LE9 7QE, United Kingdom",52.601007,-1.334029,GBR,2173,
627,Mallory Park,Superbike Circuit,mallory_park,superbike_circuit,"Mallory Park Circuit, Church Lane, Kirkby Mallory, Leicestershire, LE9 7QE, United Kingdom",52.601007,-1.334029,GBR,2269,
628,Mallory Park,Motorcycle Short Circuit,mallory_park,motorcycle_short_circuit,"Mallory Park Circuit, Church Lane, Kirkby Mallory, Leicestershire, LE9 7QE, United Kingdom",52.601007,-1.334029,GBR,2237,
629,Mandalika,Grand Prix Circuit,mandalika,grand_prix_circuit,"Pertamina Mandalika International Street Circuit, Kawasan Ekonomi Khusus Mandalika, LOT BS2, Pujut, Kuta, Lombok Tengah, Nusa Tenggara Barat, Indonesia",-8.8967894,116.3050011,IDN,4320,
630,Manfeild,Grand Prix circuit,manfeild,grand_prix_circuit,"Manfeild Autocourse, Rata St, Feilding 4702, New Zealand",-40.2351693,175.5571872,NZL,3030,
631,Manfeild,Grand Prix circuit (anti-clockwise),manfeild,grand_prix_circuit_anti_clockwise,"Manfeild Autocourse, Rata St, Feilding 4702, New Zealand",-40.2351693,175.5571872,NZL,3030,
632,Manfeild,Full international circuit,manfeild,full_international_circuit,"Manfeild Autocourse, Rata St, Feilding 4702, New Zealand",-40.2351693,175.5571872,NZL,4511,
633,Manfeild,Club circuit,manfeild,club_circuit,"Manfeild Autocourse, Rata St, Feilding 4702, New Zealand",-40.2351693,175.5571872,NZL,1500,
634,Mantorp Park,Long circuit,mantorp_park,long_circuit,"Mantorp Park Motorbana, 590 17 Mantorp, Sweden",58.33874373,15.26195387,SWE,3106,
635,Mantorp Park,Paris Loop,mantorp_park,paris_loop,"Mantorp Park Motorbana, 590 17 Mantorp, Sweden",58.33874373,15.26195387,SWE,1868,
636,Mantorp Park,Mjölby Loop,mantorp_park,mjolby_loop,"Mantorp Park Motorbana, 590 17 Mantorp, Sweden",58.33874373,15.26195387,SWE,1278,
637,Markham,Street Circuit,markham,street_circuit,"Ontario Honda Dealers Indy at Markham, 125-720 King St. West, Box #408, Toronto, ON M5V 3S5",43.64391672,-79.40421093,CAN,3520,
638,Marrakesh,Circuit Moulay El Hassan,marrakesh,circuit_moulay_el_hassan,"Circuit Automobile Moulay El Hassan, Zone touristique Agdal, Route de l’Ourika, Marrakech, Morocco.",31.62503,-7.9929576,MAR,3000,
639,Martinsville Speedway,Oval course,martinsville_speedway,oval_course,"Martinsville Speedway, 340 Speedway Road, Ridgeway, VA 24148, United States",36.635031,-79.852637,USA,846,
640,Mas du Clos,Main circuit,mas_du_clos,main_circuit,"Le Mas du Clos, 23200 Aubusson, France",48.77328138,-0.54597872,FRA,2911,
641,Mas du Clos,Short circuit,mas_du_clos,short_circuit,"Le Mas du Clos, 23200 Aubusson, France",48.77328138,-0.54597872,FRA,2286,
642,Mettet,Circuit Jules Tacheny (bikes),mettet,circuit_jules_tacheny_bikes,"Circuit Jules Tacheny, Rue Saint-Donat 6, 5640 Mettet, Belgium",50.3015,4.650278,BEL,2280,
643,Mettet,Circuit Jules Tacheny (cars),mettet,circuit_jules_tacheny_cars,"Circuit Jules Tacheny, Rue Saint-Donat 6, 5640 Mettet, Belgium",50.3015,4.650278,BEL,2310,
644,Mettet,Circuit Jules Tacheny East (bikes),mettet,circuit_jules_tacheny_east_bikes,"Circuit Jules Tacheny, Rue Saint-Donat 6, 5640 Mettet, Belgium",50.3015,4.650278,BEL,,
645,Mettet,Circuit Jules Tacheny East (cars),mettet,circuit_jules_tacheny_east_cars,"Circuit Jules Tacheny, Rue Saint-Donat 6, 5640 Mettet, Belgium",50.3015,4.650278,BEL,,
646,Mettet,Circuit Jules Tacheny West,mettet,circuit_jules_tacheny_west,"Circuit Jules Tacheny, Rue Saint-Donat 6, 5640 Mettet, Belgium",50.3015,4.650278,BEL,,
647,Mexico City,Grand Prix Circuit with Foro Sol,mexico_city,grand_prix_circuit_with_foro_sol,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,4304,
648,Mexico City,Formula E Circuit,mexico_city,formula_e_circuit,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,2630,
649,Mexico City,Grand Prix Circuit,mexico_city,grand_prix_circuit,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,4256,
650,Mexico City,National Circuit,mexico_city,national_circuit,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,3850,
651,Mexico City,National Circuit with Foro Sol,mexico_city,national_circuit_with_foro_sol,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,3909,
652,Mexico City,Oval Circuit,mexico_city,oval_circuit,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,1607,
653,Mexico City,Oval Circuit with Foro Sol,mexico_city,oval_circuit_with_foro_sol,"Autódromo Hermanos Rodríguez, Cd. Deportiva de la Magdalena Mixiuhca, Av. Río Piedad esq., Río Churubusco, Mexico D.F., 15850 Mexico",19.40692871,-99.07809102,MEX,1665,
654,Miami International Autodrome,Grand Prix Circuit,miami_international_autodrome,grand_prix_circuit,"Miami International Autodrome, 347 Don Shula Drive, Miami Gardens, Florida 33056, USA",25.95712561,-80.23955484,USA,5410,
655,Miami International Autodrome,MIA Loop Circuit,miami_international_autodrome,mia_loop_circuit,"Miami International Autodrome, 347 Don Shula Drive, Miami Gardens, Florida 33056, USA",25.95712561,-80.23955484,USA,2320,
656,Miami International Autodrome,Extended MIA Loop Circuit,miami_international_autodrome,extended_mia_loop_circuit,"Miami International Autodrome, 347 Don Shula Drive, Miami Gardens, Florida 33056, USA",25.95712561,-80.23955484,USA,2816,
657,Miami International Autodrome,Marina Loop Circuit,miami_international_autodrome,marina_loop_circuit,"Miami International Autodrome, 347 Don Shula Drive, Miami Gardens, Florida 33056, USA",25.95712561,-80.23955484,USA,3927,
658,Miami International Autodrome,Extended Marina Loop Circuit,miami_international_autodrome,extended_marina_loop_circuit,"Miami International Autodrome, 347 Don Shula Drive, Miami Gardens, Florida 33056, USA",25.95712561,-80.23955484,USA,4506,
659,Michigan International Speedway,Oval course,michigan_international_speedway,oval_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,3219,
660,Michigan International Speedway,Infield road course,michigan_international_speedway,infield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,3058,
661,Michigan International Speedway,Infield short road course,michigan_international_speedway,infield_short_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,,
662,Michigan International Speedway,East road course,michigan_international_speedway,east_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,,
663,Michigan International Speedway,Outfield road course,michigan_international_speedway,outfield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,3058,
664,Michigan International Speedway,Extended outfield road course,michigan_international_speedway,extended_outfield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,3556,
665,Michigan International Speedway,Central outfield road course,michigan_international_speedway,central_outfield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,,
666,Michigan International Speedway,Southeast outfield road course,michigan_international_speedway,southeast_outfield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,,
667,Michigan International Speedway,Minor outfield road course,michigan_international_speedway,minor_outfield_road_course,"Michigan International Speedway, 12626 U.S. Highway 12, Brooklyn, MI 49230-9068, USA",42.06767,-84.24512,USA,,
668,Mid-Ohio,Main circuit,mid_ohio,main_circuit,"Mid-Ohio Sports Car Course, PO Box 3108, 7721 Steam Corners Rd, Lexington, OH 44904, USA",40.689,-82.6361,USA,3621,
669,Mid-Ohio,Main circuit (with chicane),mid_ohio,main_circuit_with_chicane,"Mid-Ohio Sports Car Course, PO Box 3108, 7721 Steam Corners Rd, Lexington, OH 44904, USA",40.689,-82.6361,USA,3862,
670,Mid-Ohio,Short circuit,mid_ohio,short_circuit,"Mid-Ohio Sports Car Course, PO Box 3108, 7721 Steam Corners Rd, Lexington, OH 44904, USA",40.689,-82.6361,USA,2816,
671,Mid-Ohio,Oval circuit,mid_ohio,oval_circuit,"Mid-Ohio Sports Car Course, PO Box 3108, 7721 Steam Corners Rd, Lexington, OH 44904, USA",40.689,-82.6361,USA,804,
672,Milwaukee Mile,Oval Course,milwaukee_mile,oval_course,"The Milwaukee Mile, 7722 W. Greenfield Ave., West Allis, WI 53214, USA",43.020405,-88.012838,USA,1633,
673,Milwaukee Mile,Road Course,milwaukee_mile,road_course,"The Milwaukee Mile, 7722 W. Greenfield Ave., West Allis, WI 53214, USA",43.020405,-88.012838,USA,2900,
674,Misano,Grand Prix Circuit,misano,grand_prix_circuit,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,4200,
675,Misano,Motorcycle Grand Prix Circuit,misano,motorcycle_grand_prix_circuit,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,4200,
676,Misano,EPrix Course,misano,eprix_course,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,3381,
677,Misano,Alternative Grand Prix Course,misano,alternative_grand_prix_course,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,4020,
678,Misano,Short Course,misano,short_course,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,,
679,Misano,Alternative Short Course,misano,alternative_short_course,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,,
680,Misano,South Course,misano,south_course,"Misano World Circuit, Via Daijiro Kato, 10 47843 Misano Adriatico, Italy",43.96140301,12.68622302,ITA,,
681,Mittsverigebanan,Main circuit with chicane,mittsverigebanan,main_circuit_with_chicane,"Mittsverigebanan, Tjärnsjö 100, 871 91 Härnösand, Sweden",62.59824533,17.81028126,SWE,1991,
682,Mittsverigebanan,Main circuit without chicane,mittsverigebanan,main_circuit_without_chicane,"Mittsverigebanan, Tjärnsjö 100, 871 91 Härnösand, Sweden",62.59824533,17.81028126,SWE,1910,
683,Mondello Park,International Circuit,mondello_park,international_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,3621,
684,Mondello Park,Intermediate Circuit,mondello_park,intermediate_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,2816,
685,Mondello Park,National Circuit,mondello_park,national_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,1860,
686,Mondello Park,Short Circuit,mondello_park,short_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,1250,
687,Mondello Park,International Loop Circuit,mondello_park,international_loop_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,1609,
688,Mondello Park,Short Loop Circuit,mondello_park,short_loop_circuit,"Mondello Park, Donore, Naas, County Kildare, Ireland",53.2570571,-6.7481891,IRL,,
689,Mont-Tremblant,Full Circuit,mont_tremblant,full_circuit,"Circuit Mont Tremblant, P.O. Box 2610, Station B Mont Tremblant, Quebec J8E 1B1, Canada",46.18439912,-74.61380073,CAN,4260,St. Jovite
690,Mont-Tremblant,Full Circuit with chicane,mont_tremblant,full_circuit_with_chicane,"Circuit Mont Tremblant, P.O. Box 2610, Station B Mont Tremblant, Quebec J8E 1B1, Canada",46.18439912,-74.61380073,CAN,4260,St. Jovite
691,Mont-Tremblant,North Circuit,mont_tremblant,north_circuit,"Circuit Mont Tremblant, P.O. Box 2610, Station B Mont Tremblant, Quebec J8E 1B1, Canada",46.18439912,-74.61380073,CAN,2460,St. Jovite
692,Mont-Tremblant,South Circuit,mont_tremblant,south_circuit,"Circuit Mont Tremblant, P.O. Box 2610, Station B Mont Tremblant, Quebec J8E 1B1, Canada",46.18439912,-74.61380073,CAN,1910,St. Jovite
693,Monte Carlo,Grand Prix Circuit,monte_carlo,grand_prix_circuit,"Circuit de Monaco, Automobile-Club de Monaco, 23 Blvd Albert 1er, 98000, Monaco",43.7358197,7.4209605,MCO,3337,
694,Monte Carlo,ePrix Circuit,monte_carlo,eprix_circuit,"Circuit de Monaco, Automobile-Club de Monaco, 23 Blvd Albert 1er, 98000, Monaco",43.7358197,7.4209605,MCO,3330,
695,Monza,Road Course,monza,road_course,"Autodromo Nazionale Monza,Via Vedano n° 5, Parco di Monza, 20900 Monza, Italy",45.61004,9.2784282,ITA,5793,
696,Monza,Motorcycle Road Course,monza,motorcycle_road_course,"Autodromo Nazionale Monza,Via Vedano n° 5, Parco di Monza, 20900 Monza, Italy",45.61004,9.2784282,ITA,5777,
697,Monza,Junior Course,monza,junior_course,"Autodromo Nazionale Monza,Via Vedano n° 5, Parco di Monza, 20900 Monza, Italy",45.61004,9.2784282,ITA,2405,
698,Morgan Park Raceway,Circuit “K”,morgan_park_raceway,circuit_k,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,2967,
699,Morgan Park Raceway,Circuit “J”,morgan_park_raceway,circuit_j,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,3094,
700,Morgan Park Raceway,Circuit “I”,morgan_park_raceway,circuit_i,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,2504,
701,Morgan Park Raceway,Circuit “H”,morgan_park_raceway,circuit_h,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,2376,
702,Morgan Park Raceway,Circuit “G”,morgan_park_raceway,circuit_g,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,2194,
703,Morgan Park Raceway,Circuit “F”,morgan_park_raceway,circuit_f,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,1733,
704,Morgan Park Raceway,Circuit “E”,morgan_park_raceway,circuit_e,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,2100,
705,Morgan Park Raceway,Circuit “D”,morgan_park_raceway,circuit_d,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,1500,
706,Morgan Park Raceway,Circuit “C”,morgan_park_raceway,circuit_c,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,1000,
707,Morgan Park Raceway,Circuit “B”,morgan_park_raceway,circuit_b,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,1200,
708,Morgan Park Raceway,Circuit “A”,morgan_park_raceway,circuit_a,"Warwick District Sporting Car Club,  PO Box 16, Warwick, Queensland 4370, Australia",-28.2201817,152.0266848,AUS,730,
709,Moscow Raceway,Grand Prix Circuit FIM,moscow_raceway,grand_prix_circuit_fim,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3931,
710,Moscow Raceway,Grand Prix Circuit 1,moscow_raceway,grand_prix_circuit_1,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3955,
711,Moscow Raceway,Grand Prix Circuit 2,moscow_raceway,grand_prix_circuit_2,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,4070,
712,Moscow Raceway,Grand Prix Circuit 3,moscow_raceway,grand_prix_circuit_3,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,4009,
713,Moscow Raceway,Grand Prix Circuit 4,moscow_raceway,grand_prix_circuit_4,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,4007,
714,Moscow Raceway,Grand Prix Circuit 5,moscow_raceway,grand_prix_circuit_5,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3558,
715,Moscow Raceway,Grand Prix Circuit 6,moscow_raceway,grand_prix_circuit_6,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3670,
716,Moscow Raceway,Grand Prix Circuit 7,moscow_raceway,grand_prix_circuit_7,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3618,
717,Moscow Raceway,Grand Prix Circuit 8,moscow_raceway,grand_prix_circuit_8,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,3616,
718,Moscow Raceway,Sprint Circuit 1,moscow_raceway,sprint_circuit_1,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2661,
719,Moscow Raceway,Sprint Circuit 2,moscow_raceway,sprint_circuit_2,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2591,
720,Moscow Raceway,Sprint Circuit 3,moscow_raceway,sprint_circuit_3,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2594,
721,Moscow Raceway,Sprint Circuit 4,moscow_raceway,sprint_circuit_4,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2545,
722,Moscow Raceway,Sprint Circuit 5,moscow_raceway,sprint_circuit_5,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2261,
723,Moscow Raceway,Sprint Circuit 6,moscow_raceway,sprint_circuit_6,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2183,
724,Moscow Raceway,Sprint Circuit 7,moscow_raceway,sprint_circuit_7,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2194,
725,Moscow Raceway,Sprint Circuit 8,moscow_raceway,sprint_circuit_8,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,2145,
726,Moscow Raceway,Supersprint Circuit,moscow_raceway,supersprint_circuit,"Moscow Raceway, 39 Sheludkovo Village, Volokolamsky District, Moscow 143650, Russia",55.993114,36.262276,RUS,1375,
727,Mosport Park,Grand Prix Course,mosport_park,grand_prix_course,"Canadian Tire Motorsport Park, 3233 Concession Road, #10 Bowmanville, Ontario, Canada L1C 3K6",44.0553382,-78.67835564,CAN,4102,
728,Motegi,Road Course,motegi,road_course,"Twin Ring Motegi, 120-1 Hiyama, Motegi-machi, Haga-gun, 321-3597 Tochigi, Japan",36.53953909,140.2280655,JPN,4796,Twin-Ring Motegi
729,Motegi,Indycar Road Course,motegi,indycar_road_course,"Twin Ring Motegi, 120-1 Hiyama, Motegi-machi, Haga-gun, 321-3597 Tochigi, Japan",36.53953909,140.2280655,JPN,4796,Twin-Ring Motegi
730,Motegi,East Road Course,motegi,east_road_course,"Twin Ring Motegi, 120-1 Hiyama, Motegi-machi, Haga-gun, 321-3597 Tochigi, Japan",36.53953909,140.2280655,JPN,3400,Twin-Ring Motegi
731,Motegi,West Road Course,motegi,west_road_course,"Twin Ring Motegi, 120-1 Hiyama, Motegi-machi, Haga-gun, 321-3597 Tochigi, Japan",36.53953909,140.2280655,JPN,1400,Twin-Ring Motegi
732,Motegi,Oval Course,motegi,oval_course,"Twin Ring Motegi, 120-1 Hiyama, Motegi-machi, Haga-gun, 321-3597 Tochigi, Japan",36.53953909,140.2280655,JPN,2493,Twin-Ring Motegi
733,Motor City Israel,Full circuit,motor_city_israel,full_circuit,"MotorCity Motorpark Racing Circuit, Route 25 - Near Yemen Field, Israel",31.97771151,34.97921769,ISR,2100,
734,Motorland Aragón,Grand Prix Circuit,motorland_aragon,grand_prix_circuit,"Motorland Aragón, Ctra TE-V 7033, Km. 1, 44600 Alcañiz, Teruel, Teruel, Spain",41.07230276,-0.211519506,ESP,5344,
735,Motorland Aragón,Motorcycle Grand Prix Circuit,motorland_aragon,motorcycle_grand_prix_circuit,"Motorland Aragón, Ctra TE-V 7033, Km. 1, 44600 Alcañiz, Teruel, Teruel, Spain",41.07230276,-0.211519506,ESP,5078,
736,Motorland Aragón,National Circuit,motorland_aragon,national_circuit,"Motorland Aragón, Ctra TE-V 7033, Km. 1, 44600 Alcañiz, Teruel, Teruel, Spain",41.07230276,-0.211519506,ESP,2646,
737,Motorland Aragón,Motorcycle National Circuit,motorland_aragon,motorcycle_national_circuit,"Motorland Aragón, Ctra TE-V 7033, Km. 1, 44600 Alcañiz, Teruel, Teruel, Spain",41.07230276,-0.211519506,ESP,2379,
738,Motorland Aragón,West Circuit,motorland_aragon,west_circuit,"Motorland Aragón, Ctra TE-V 7033, Km. 1, 44600 Alcañiz, Teruel, Teruel, Spain",41.07230276,-0.211519506,ESP,2745,
739,MotorPark Romania,Track segment 1+2+3,motorpark_romania,track_segment_1_2_3,"MotorPark Romania, DN 101B, Adâncata, jud. Ialomita, Romania",44.7795951,26.471895,ROU,4129,
740,MotorPark Romania,Track segment 1+2,motorpark_romania,track_segment_1_2,"MotorPark Romania, DN 101B, Adâncata, jud. Ialomita, Romania",44.7795951,26.471895,ROU,3280,
741,MotorPark Romania,Track segment 2+3,motorpark_romania,track_segment_2_3,"MotorPark Romania, DN 101B, Adâncata, jud. Ialomita, Romania",44.7795951,26.471895,ROU,2400,
742,MotorPark Romania,Track segment 1,motorpark_romania,track_segment_1,"MotorPark Romania, DN 101B, Adâncata, jud. Ialomita, Romania",44.7795951,26.471895,ROU,1800,
743,MotorPark Romania,Track segment 2,motorpark_romania,track_segment_2,"MotorPark Romania, DN 101B, Adâncata, jud. Ialomita, Romania",44.7795951,26.471895,ROU,1600,
744,Motorsports Park Hastings,Full Course,motorsports_park_hastings,full_course,"Motorsports Park Hastings, 427 S Showboat Blvd, Hastings, NE 68901, United States",40.578492,-98.352887,USA,3460,
745,Motorsports Park Hastings,Short Course,motorsports_park_hastings,short_course,"Motorsports Park Hastings, 427 S Showboat Blvd, Hastings, NE 68901, United States",40.578492,-98.352887,USA,1673,
746,Mugello,Grand Prix Course,mugello,grand_prix_course,"Mugello Circut, Via Senni 15, Scarperia, Firenze 50038, Italy",43.98941584,11.37126157,ITA,5245,
747,Nürburgring,Grand Prix Circuit + Mercedes Arena + F1 Chicane,nurburgring,grand_prix_circuit_mercedes_arena_f1_chicane,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,5148,
748,Nürburgring,Grand Prix Circuit + No Arena + F1 Chicane,nurburgring,grand_prix_circuit_no_arena_f1_chicane,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,4579,
749,Nürburgring,Grand Prix Circuit + Mercedes Arena,nurburgring,grand_prix_circuit_mercedes_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,5137,
750,Nürburgring,Grand Prix Circuit + No Arena,nurburgring,grand_prix_circuit_no_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,4569,
751,Nürburgring,Sprint Circuit + Mercedes Arena + F1 Chicane,nurburgring,sprint_circuit_mercedes_arena_f1_chicane,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,3629,
752,Nürburgring,Sprint Circuit + No Arena + F1 Chicane,nurburgring,sprint_circuit_no_arena_f1_chicane,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,3059,
753,Nürburgring,Sprint Circuit + Mercedes Arena,nurburgring,sprint_circuit_mercedes_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,3619,
754,Nürburgring,Sprint Circuit + No Arena,nurburgring,sprint_circuit_no_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,3050,
755,Nürburgring,Müllenbachschleife,nurburgring,mullenbachschleife,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,1489,
756,Nürburgring,Nordschleife,nurburgring,nordschleife,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,20830,
757,Nürburgring,Nordschliefe + Grand Prix Circuit + Mercedes Arena,nurburgring,nordschliefe_grand_prix_circuit_mercedes_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,25947,
758,Nürburgring,Nordschleife Grand Prix Circuit + No Arena,nurburgring,nordschleife_grand_prix_circuit_no_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,25378,
759,Nürburgring,Nordchliefe + Sprint Circuit + Mercedes Arena,nurburgring,nordchliefe_sprint_circuit_mercedes_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,24433,
760,Nürburgring,Nordschleife + Sprint Circuit + No Arena,nurburgring,nordschleife_sprint_circuit_no_arena,"Nürburgring GmbH, Otto-Flimm-Straße, D-53520 Nürburg, Germany",50.3332,6.94584,DEU,23864,
